ItemKey,author,booktitle,title,year,volume,number,pages,abstract,keywords,doi,ISSN,month,status,PublicationDate,city,country,journal,url,publisher
8006951,S. J. Lin and A. Alloum and T. Al-Naffouri,2017 IEEE International Symposium on Information Theory (ISIT),Principal pivot transforms on radix-2 DFT-type matrices,2017,,,2358-2362,"In this paper, we discuss the principal pivot transforms (PPT) on a family of matrices, called the radix-2 DFT-type matrices. Given a transformation matrix, the PPT of thematrix is a transformation matrix with exchanging some entries between the input array and the output array. The radix-2 DFT-type matrices form a classification of matrices such thatthe transformations by the matrices can be calculated via radix-2 butterflies. A number of well-known matrices, such as radix-2 DFT matrices and Hadamard matrices, belong to thisclassification. In this paper, the sufficient conditions for the PPTs on radix-2 DFT-type matrices are given, such that their transformations can also be computed in O{n lg n). Thenbased on the results above, an encoding algorithm for systematic Reed-Solomon (RS) codes in O{n lg n) field operations is presented.",Hadamard matrices;Reed-Solomon codes;discrete Fourier transforms;Hadamard matrices;PPT;Reed-Solomon codes;principal pivot transforms;radix-2 DFT-type matrices;radix-2butterflies;transformation matrix;Discrete Fourier transforms;Electronic mail;Encoding;Error correction;Linear systems,10.1109/ISIT.2017.8006951,,Jan,Published,2017-01-01 00:00:00,,,,,
6487274,H. Ali and A. A. Quadeer and M. S. Sharawi and T. Y. Al-Naffouri,"2013 1st International Conference on Communications, Signal Processing, and their Applications (ICCSPA)",Investigating the effects of tuning parameters on the orthogonal clustering algorithm in time delay estimation,2013,,,1-5,"Localization systems are most often based on time delay estimation (TDE) techniques. TDE techniques based on channel impulse response (CIR) are effective in reverberantenvironment such as indoors. A recently developed algorithm called Orthogonal Clustering (OC) algorithm is one such algorithm that estimates the CIR utilizing a sparse signalreconstruction approach. OC is based on low complexity Bayesian method utilizing the sparsity constraint, the sensing matrix structure and the a priori statistical information. Inpractical systems several parameters affect the performance of a localization system based on OC TDE. Therefore, it is necessary to analyze the performance of an algorithm when certainparameters vary. In this paper we investigate the effect of variations in different parameters on the performance of the OC algorithm used in an impulsive acoustic source localization(IASL) system.",belief networks;matrix algebra;pattern clustering;signal reconstruction;statistical analysis;transient response;OC algorithm;TDE technique;a priori statisticalinformation;channel impulse response;impulsive acoustic source localization system;low complexity Bayesian method;orthogonal clustering algorithm;reverberant environment;sensing matrixstructure;sparsity constraint;time delay estimation;time delay estimation technique;tuning parameters;Clustering algorithms;Delay effects;Dictionaries;Estimation;Indexes;Positionmeasurement;Runtime,10.1109/ICCSPA.2013.6487274,,Jan,Published,2013-01-01 00:00:00,,,,,
7511143,A. Douik and H. Dahrouj and T. Y. Al-Naffouri and M. S. Alouini,2016 IEEE International Conference on Communications (ICC),Resilient backhaul network design using hybrid radio/free-space optical technology,2016,,,1-7,"The radio-frequency (RF) technology is a scalable solution for the backhaul planning. However, its performance is limited in terms of data rate and latency. Free SpaceOptical (FSO) backhaul, on the other hand, offers a higher data rate but is sensitive to weather conditions. To combine the advantages of RF and FSO backhauls, this paper proposes acost-efficient backhaul network using the hybrid RF/FSO technology. To ensure a resilient backhaul, the paper imposes a given degree of redundancy by connecting each node through Klink-disjoint paths so as to cope with potential link failures. Hence, the network planning problem considered in this paper is the one of minimizing the total deployment cost bychoosing the appropriate link type, i.e., either hybrid RF/FSO or optical fiber (OF), between each couple of base-stations while guaranteeing K link-disjoint connections, a data ratetarget, and a reliability threshold. The paper solves the problem using graph theory techniques. It reformulates the problem as a maximum weight clique problem in the planning graph,under a specified realistic assumption about the cost of OF and hybrid RF/FSO links. Simulation results show the cost of the different planning and suggest that the proposed heuristicsolution has a close-to-optimal performance for a significant gain in computation complexity.",free-space optical communication;graph theory;optical fibre communication;telecommunication network planning;backhaul planning;computation complexity;cost-efficient backhaulnetwork;data rate target;free space optical backhaul;graph theory;hybrid RF-FSO links;hybrid RF-FSO technology;hybrid radio-free-space optical technology;link-disjoint paths;maximumweight clique problem;network planning problem;optical fiber;radiofrequency technology;reliability threshold;resilient backhaul network design;weather conditions;Joiningprocesses;Optical design;Optical fiber networks;Planning;Radio frequency;Reliability;Backhaul network design;deployment cost minimization;free-space optic;link-disjoint graph;opticalfiber,10.1109/ICC.2016.7511143,,Jan,Published,2016-01-01 00:00:00,,,,,
7472232,H. Ali and S. Ahmed and T. Y. Al-Naffouri and M. S. Alouini,"2016 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",Reduced complexity FFT-based DOA and DOD estimation for moving target in bistatic MIMO radar,2016,,,3021-3025,"In this paper, we consider a bistatic multiple-input multiple-output (MIMO) radar. We propose a reduced complexity algorithm to estimate the direction-of-arrival (DOA) anddirection-of-departure (DOD) for moving target. We show that the calculation of parameter estimation can be expressed in terms of one-dimensional fast-Fourier-transforms whichdrastically reduces the complexity of the optimization algorithm. The performance of the proposed algorithm is compared with the two-dimension multiple signal classification (2D-MUSIC)and reduced-dimension MUSIC (RD-MUSIC) algorithms. It is shown by simulations, our proposed algorithm has better estimation performance and lower computational complexity compared tothe 2D-MUSIC and RD-MUSIC algorithms. Moreover, simulation results also show that the proposed algorithm achieves the Cramer-Rao lower bound.",MIMO radar;direction-of-arrival estimation;fast Fourier transforms;optimisation;radar signal processing;signal classification;2D-MUSIC algorithms;Cramér-Rao lower bound;DOAestimation;DOD estimation;FFT;RD-MUSIC algorithms;bistatic MIMO radar;computational complexity;direction-of-arrival estimation;direction-of-departure estimation;movingtarget;multiple-input multiple-output radar;one-dimensional fast-Fourier-transforms;optimization algorithm;parameter estimation;reduced complexity algorithm;reduced-dimensionMUSIC;two-dimension multiple signal classification;Complexity theory;Direction-of-arrival estimation;Estimation;MIMO radar;Receivers;Transmitters;US Department of Defense;Bistatic MIMOradar;direction of arrival;direction of departure,10.1109/ICASSP.2016.7472232,,Jan,Published,2016-01-01 00:00:00,,,,,
7060279,H. Ali and S. Ahmed and T. Y. Al-Naffouri and S. Alouini,2014 International Radar Conference,Reduction of snapshots for MIMO radar detection by block/group orthogonal matching pursuit,2014,,,1-4,"Multiple-input multiple-output (MIMO) radar works on the principle of transmission of independent waveforms at each element of its antenna array and is widely used forsurveillance purposes. In this work, we investigate MIMO radar target localization problem with compressive sensing. Specifically, we try to solve the problem of estimation of targetlocation in MIMO radar by group and block sparsity algorithms. It will lead us to a reduced number of snapshots required and also we can achieve better radar resolution. We will usegroup orthogonal matching pursuit (GOMP) and block orthogonal matching pursuit (BOMP) for our problem.",MIMO radar;antenna arrays;radar antennas;BOMP;GOMP;MIMO radar detection;MIMO radar target localization problem;antenna array;block orthogonal matching pursuit;block sparsityalgorithms;block-group orthogonal matching pursuit;compressive sensing;group orthogonal matching pursuit;independent waveforms;multiple-input multiple-output radar;radarresolution;snapshot reduction;Arrays;Estimation;MIMO radar;Matching pursuit algorithms;Signal processing algorithms;Vectors;block orthogonal matching pursuit;compressive sensing;grouporthogonal matching pursuit,10.1109/RADAR.2014.7060279,1097-5764,Jan,Published,2014-01-01 00:00:00,,,,,
6487117,Z. Saleem and S. Al-Ghadhban and T. Y. Al-Naffouri,"2012 IEEE International Conference on Control System, Computing and Engineering",On the use of blind source separation for peak detection in spectrum sensing,2012,,,66-71,"Applying wavelet edge detection technique on observed wideband spectrum, results in a signal which contains frequency band boundaries information. Resultant signal containspeaks at locations corresponding to frequency band boundaries i.e. start and end locations of frequency bands. In the presence of noise resultant signal contains mixture of true peaksand noisy peaks. A threshold value is required to extract true peaks efficiently from mixture. In this paper calculation of threshold value is performed using blind source separationtechnique. Probability of detection and success ratio plots are used to evaluate proposed technique. Success ratio plot shows improvement of 4 dB and probability of detection plotshows improvement of 8 dB. Moreover, the proposed algorithm is based on the received signal and does not require any apriori information.",blind source separation;cognitive radio;edge detection;probability;radio spectrum management;signal denoising;signal detection;wavelet transforms;blind sourceseparation;cognitive radio;detection probability;frequency band boundary information;noise resultant signal;noisy peaks;peak detection;spectrum sensing;success ratio plots;thresholdvalue calculation;true peak extraction;wavelet edge detection technique;wideband spectrum;Blind Source Separation;Cognitive Radio;Edge Detection,10.1109/ICCSCE.2012.6487117,,Jan,Published,2012-01-01 00:00:00,,,,,
4557318,A. F. Dana and T. Y. Al-Naffouri and B. Hassibi,2007 IEEE International Symposium on Information Theory,On the Capacity Scalings of the Multiple Antenna Group-Broadcast Systems,2007,,,771-775,"In this paper, we consider a multi-user system called the group-broadcast system. In this scenario the users are divided into different groups. Users in each group areinterested in a common information independent from that of other groups. Such a situation occurs for example in digital audio and video broadcast systems where the users are dividedinto various groups according to the shows they are interested in. The paper first obtains upper and lower bounds for the sum rate capacity. Then it looks at system capacity for thelarge number of users regime and fixed number of antennas. Finally, the case when the number of users and antennas grow simultaneously is studied. It is shown that in order to achievea constant rate per user the number of transmit antennas should scale at least logarithmically in the number of users.",antenna arrays;broadcasting;digital audio broadcast system;digital video broadcast system;multiple antenna group-broadcast system;multiuser system;Base stations;Digital audiobroadcasting;Digital video broadcasting;Downlink;MIMO;Minerals;Petroleum;Receiving antennas;Streaming media;Transmitting antennas,10.1109/ISIT.2007.4557318,2157-8095,Jan,Published,2007-01-01 00:00:00,,,,,
4518238,T. Y. Al-Naffouri and A. A. Quadeer,"2008 IEEE International Conference on Acoustics, Speech and Signal Processing",Blind maximum-likelihood data recovery in OFDM,2008,,,2829-2832,"OFDM modulation combines the advantages of high achievable rates and relatively easy implementation. In this paper, we show how to perform blind maximum-likelihood datarecovery in OFDM transmission from the output symbol and cyclic prefix. Our approach relies on decomposing the OFDM channel into two subchannels (cyclic and linear) that share the sameinput and are characterized by the same channel parameters. This fact enables us to estimate the channel parameters from one subchannel and substitute the estimate into the other, thusobtaining a nonlinear relationship involving the input and output data only. The relationship does not show any channel dependence whatsoever and can be exhaustively searched for themaximum likelihood estimate of the input. This shows that OFDM systems are completely identifiable using output data only, irrespective of the channel zeros, as long as the channeldelay spread is less than the length of the cyclic prefix.",OFDM modulation;channel estimation;maximum likelihood estimation;OFDM channel;OFDM modulation;blind maximum-likelihood data recovery;Convolution;Delay;Frequency domainanalysis;Intersymbol interference;Maximum likelihood detection;Maximum likelihood estimation;Minerals;OFDM modulation;Parameter estimation;Petroleum;Blind channel estimation;Maximumlikelihood detection;OFDM,10.1109/ICASSP.2008.4518238,1520-6149,Jan,Published,2008-01-01 00:00:00,,,,,
1378454,T. Y. Al-Naffouri and O. Awoniyi and O. Oteri and A. Paulraj,"Global Telecommunications Conference, 2004. GLOBECOM '04. IEEE",Receiver design for MIMO-OFDM transmission over time variant channels,2004,4,,2487-2492 Vol.4,"The paper considers a receiver design for space-time block coded MIMO-OFDM transmission over frequency selective time-variant channels. The receiver employs theexpectation-maximization (EM) algorithm for joint channel and data recovery. It makes collective use of the data and channel constraints that characterize the communication problem.The data constraints include pilots, the finite alphabet constraint, and space-time block coding. The channel constraints include the finite delay spread and frequency and timecorrelation. The receiver employs an EM-based Kalman filter for channel estimation. The receiver is able to recover the channel (which varies from one space-time block to the next) andthe data with no latency and to reduce the number of pilots needed. Simulations show that the receiver outperforms other least-squares based iterative receivers.",Kalman filters;MIMO systems;OFDM modulation;block codes;channel estimation;delays;iterative methods;optimisation;radio receivers;space-time codes;time-varying channels;Kalmanfilter;MIMO-OFDM transmission;channel constraints;channel estimation;data constraints;expectation-maximization algorithm;finite delay spread;frequency selective channels;least-squaresbased iterative receivers;receiver design;space-time block coding;space-time codes;time variant channels;Channel estimation;Delay;Information systems;Iterativealgorithms;Laboratories;MIMO;Maximum likelihood decoding;Maximum likelihood estimation;OFDM;Parameter estimation,10.1109/GLOCOM.2004.1378454,,Jan,Published,2004-01-01 00:00:00,,,,,
5745174,T. Y. Al-Naffouri and G. Al-Rawi and A. Bahai and A. Paulra,"2002 IEEE International Conference on Acoustics, Speech, and Signal Processing",A least-/ mean-squares approach to channel identification and equalization in OFDM,2002,3,,III-2577-III-2580,"This work proposes an iterative least-/ mean-squares approach to channel identification and equalization in OFDM. This is achieved by exploiting the natural constraintsimposed by the channel (sparsity and maximum delay spread) and those imposed by the transmitter (pilots, cyclic prefix, and the finite alphabet constraint). These constraints are usedto reduce the number of pilots needed for channel and data recovery and also to perform this task within one packet. The diagonal nature of the OFDM channel makes it possible toperform optimal (nonlinear) mean-square detection of the data.",Delay;Discrete Fourier transforms;Heating;Indexes;Moment methods;OFDM;Tin,10.1109/ICASSP.2002.5745174,1520-6149,Jan,Published,2002-01-01 00:00:00,,,,,
7472609,K. A. Al-Hujaili and T. Y. Al-Naffouri and M. Moinuddin,"2016 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",The steady-state of the (Normalized) LMS is schur convex,2016,,,4900-4904,"In this work, we demonstrate how the theory of majorization and schur-convexity can be used to assess the impact of input-spread on the Mean Squares Error (MSE) performanceof adaptive filters. First, we show that the concept of majorization can be utilized to measure the spread in input-regressors and subsequently order the input-regressors according totheir spread. Second, we prove that the MSE of the Least Mean Squares Error (LMS) and Normalized LMS (NLMS) algorithms are schur-convex, that is, the MSE of the LMS and the NLMSalgorithms preserve the majorization order of the inputs which provide an analytical justification to why and how much the MSE performance of the LMS and the NLMS algorithmsdeteriorate as the spread in input increases.",adaptive filters;least mean squares methods;regression analysis;NLMS algorithms;Schur-convexity;adaptive filters;input-regressors;least mean squares error;normalized LMSalgorithms;Algorithm design and analysis;Approximation algorithms;Covariance matrices;Eigenvalues and eigenfunctions;Mean square error methods;Simulation;Steady-state;AdaptiveFilters;Majorization;Mean Square Error Analysis;Schur-convexity;input-spread,10.1109/ICASSP.2016.7472609,,Jan,Published,2016-01-01 00:00:00,,,,,
778822,T. Y. Al-Naffouri and A. Zerguine and M. Bettayeb,"Circuits and Systems, 1999. ISCAS '99. Proceedings of the 1999 IEEE International Symposium on",Convergence properties of mixed-norm algorithms under general error criteria,1999,3,,211-214 vol.3,The convergence properties of mixed-norm algorithms as applied to echo cancelers under general error criteria are derived for correlated and identically distributed inputs.The convergence analysis of this class of algorithms is carried out using the linearization process of the error nonlinearities. Necessary and sufficient conditions for convergence arederived for the independent input case,adaptive signal processing;echo suppression;convergence properties;correlated inputs;echo cancelers;error criteria;error nonlinearities;identically distributedinputs;independent input case;linearization process;mixed-norm algorithms;Additive noise;Algorithm design and analysis;Analysis of variance;Convergence;DH-HEMTs;Integrated circuitnoise;Linearity;Performance analysis;Physics;Telephony,10.1109/ISCAS.1999.778822,,Jan,Published,1999-01-01 00:00:00,,,,,
4728502,T. Y. Al-Naffouri and A. A. Mukaddam,2007 IEEE International Conference on Signal Processing and Communications,Frequency Domain Estimation of Multiple Access OFDM Channels,2007,,,1047-1050,"OFDM modulation combines the advantages of high achievable rates and relatively easy implementation. However, for proper recovery of the input, the OFDM receiver needsaccurate channel information. Most algorithms proposed in literature perform channel estimation in the time domain which increases the computational complexity in multiaccesssituations where the user is only interested in part of the spectrum. In this paper, we propose a frequency domain algorithm for channel estimation in OFDM. The algorithm performseigenvalue decomposition of the channel autocorrelation matrix and approximates the channel frequency response seen by each user by the first few dominant eigenvectors. This reducesthe parameter estimation space and allows estimation using a few number of pilots.",OFDM modulation;channel estimation;correlation methods;eigenvalues and eigenfunctions;frequency response;frequency-domain analysis;multi-access systems;time-domainanalysis;channel autocorrelation matrix;channel estimation;channel frequency response;computational complexity;frequency-domain estimation;multiple access OFDM channels;orthogonalfrequency division multiplexing;time-domain analysis;Autocorrelation;Channel estimation;Computational complexity;Eigenvalues and eigenfunctions;Frequency domain analysis;Frequencyestimation;Frequency response;Matrix decomposition;OFDM modulation;Parameter estimation;OFDM;channel estimation;frequency domain estimation;parameter reduction,10.1109/ICSPC.2007.4728502,,Jan,Published,2007-01-01 00:00:00,,,,,
7075229,T. Y. Al-Naffouri and A. Zerguine and M. Bettayeb,2000 10th European Signal Processing Conference,The optimum error nonlinearity in LMS adaptation with an independent and identically distributed input,2000,,,1-4,"The class of LMS algorithms employing a general error nonlinearity is considered. The calculus of variations is employed to obtain the optimum error nonlinearity for anindependent and identically distributed input. The nonlinearity represents a unifying view of error nonlinearities in LMS adaptation. In particular, it subsumes two recently developedoptimum nonlinearities for arbitrary and Gaussian inputs. Moreover, several more familiar algorithms such as the LMS algorithm, the least-mean fourth (LMF) algorithm and its family,and the mixed norm algorithm employ (non)linearities that are actually approximations of the optimum nonlinearity.",Algorithm design and analysis;Approximation algorithms;Convergence;Least squares approximations;Linearity;Noise,,,Jan,Published,2000-01-01 00:00:00,,,,,
7037034,A. Douik and S. Sorour and H. Tembine and M. S. Alouini and T. Y. Al-Naffouri,2014 IEEE Global Communications Conference,A game theoretic approach to minimize the completion time of network coded cooperative data exchange,2014,,,1583-1589,"In this paper, we introduce a game theoretic framework for studying the problem of minimizing the completion time of instantly decodable network coding (IDNC) for cooperativedata exchange (CDE) in decentralized wireless network. In this configuration, clients cooperate with each other to recover the erased packets without a central controller. Game theoryis employed herein as a tool for improving the distributed solution by overcoming the need for a central controller or additional signaling in the system. We model the session byself-interested players in a non-cooperative potential game. The utility function is designed such that increasing individual payoff results in a collective behavior achieving both adesirable system performance in a shared network environment and the Pareto optimal solution. We further show that our distributed solution achieves the centralized solution. Throughextensive simulations, our approach is compared to the best performance that could be found in the conventional point-to-multipoint (PMP) recovery process. Numerical results show thatour formulation largely outperforms the conventional PMP scheme in most practical situations and achieves a lower delay.",cooperative communication;decoding;electronic data interchange;game theory;network coding;radio networks;telecommunication computing;CDE;IDNC;PMP scheme;Pareto optimalsolution;completion time minimization;cooperative data exchange;decentralized wireless network;distributed solution;game theoretic approach;instantly decodable networkcoding;noncooperative potential game;point-to-multipoint recovery process;self-interested players;shared network environment;utility function;Basestations;Decoding;Delays;Games;History;Network coding;Vectors;Cooperative data exchange;Nash equilibrium;instantly decodable network coding;non-cooperative games;potential game,10.1109/GLOCOM.2014.7037034,1930-529X,Jan,Published,2014-01-01 00:00:00,,,,,
7369548,H. A. J. Alshamary and T. Al-Naffouri and A. Zaib and W. Xu,2015 IEEE Signal Processing and Signal Processing Education Workshop (SP/SPE),Optimal non-coherent data detection for massive SIMO wireless systems: A polynomial complexity solution,2015,,,172-177,"This paper considers the joint maximum likelihood (ML) channel estimation and data detection problem for massive SIMO (single input multiple output) wireless systems. Wepropose efficient algorithms achieving the exact ML non-coherent data detection, for both constant-modulus constellations and nonconstant-modulus constellations. Despite a large numberof unknown channel coefficients in massive SIMO systems, we show that the expected computational complexity is linear in the number of receive antennas and polynomial in channelcoherence time. To the best of our knowledge, our algorithms are the first efficient algorithms to achieve the exact joint ML channel estimation and data detection performance formassive SIMO systems with general constellations. Simulation results show our algorithms achieve considerable performance gains at a low computational complexity.",channel estimation;maximum likelihood detection;maximum likelihood estimation;optimisation;radiocommunication;data detection problem;joint maximum likelihood channelestimation;massive SIMO wireless system;nonconstant modulus constellation;optimal noncoherent data detection;polynomial complexity solution;single input multiple output wirelesssystem;Channel estimation;Computational complexity;Decoding;MIMO;Maximum likelihood estimation;Receiving antennas;Signal processing algorithms;Massive SIMO systems;Maximumlikelihood;noncoherent channel estimation and data detection,10.1109/DSP-SPE.2015.7369548,,Jan,Published,2015-01-01 00:00:00,,,,,
1040292,T. Y. Al-Naffouri and A. Bahai and A. Paulraj,Proceedings IEEE 56th Vehicular Technology Conference,Semi-blind channel identification and equalization in OFDM: an expectation-maximization approach,2002,1,,13-17 vol.1,"The paper proposes an expectation-maximization approach to channel identification and equalization in OFDM. The algorithm exploits the natural constraints imposed by thechannel (sparsity, maximum delay spread, and a priori statistical information) and those imposed by the transmitter (pilots, cyclic prefix, and the finite alphabet constraint). Theseconstraints are used to reduce the number of pilots needed for channel and data recovery and also to perform this task within one packet.",OFDM modulation;blind equalisers;channel estimation;delays;optimisation;receivers;statistical analysis;EM approach;OFDM receiver;a priori statistical information;channelestimation;cyclic prefix;expectation-maximization approach;finite alphabet constraint;maximum delay spread;pilots;semi-blind channel identification;semi-blind equalization;sparsity;Bitrate;Channel state information;DSL;Delay;Digital audio broadcasting;Digital video broadcasting;Europe;Frequency estimation;OFDM;Transmitters,10.1109/VETECF.2002.1040292,1090-3038,Jan,Published,2002-01-01 00:00:00,,,,,
4480099,T. Y. Al-Naffouri and A. Dana and B. Hassibi,"2007 5th International Symposium on Modeling and Optimization in Mobile, Ad Hoc and Wireless Networks and Workshops",Scaling Laws of Multiple Antenna Group-Broadcast Channels,2007,,,1-6,"Broadcast (or point to multipoint) communication has attracted a lot of research recently. In this paper, we consider the group broadcast channel where the users' pool isdivided into groups, each of which is interested in common information. Such a situation occurs for example in digital audio and video broadcast where the users are divided intovarious groups according to the shows they are interested in. The paper obtains upper and lower bounds for the sum rate capacity in the large number of users regime and quantifies theeffect of spatial correlation on the system capacity. The paper also studies the scaling of the system capacity when the number of users and antennas grow simultaneously.",antenna arrays;broadcast antennas;broadcast channels;channel capacity;digital audio broadcasting;digital video broadcasting;digital audio-video broadcast;multiple antennagroup-broadcast channels;spatial correlation;sum rate capacity;system capacity;Base stations;Broadband antennas;Digital audio broadcasting;Digital videobroadcasting;Downlink;MIMO;Receiving antennas;Streaming media;Transmitters;Transmitting antennas,10.1109/WIOPT.2007.4480099,,Jan,Published,2007-01-01 00:00:00,,,,,
5711782,M. Moinuddin and T. Y. Al-Naffouri and M. S. Sohail,The 10th IEEE International Symposium on Signal Processing and Information Technology,Exact Tracking Analysis of the  ∈-NLMS algorithm for circular complex correlated Gaussian input,2010,,,225-230,"This work presents exact tracking analysis of the ∈-normalized least mean square (∈-NLMS) algorithm for circular complex correlated Gaussian input. The analysis is based onthe derivation of a closed form expression for the cumulative distribution function (CDF) of random variables of the form [∥ui∥(D1)2][ϵ+∥ui∥(D2)2]-1. The CDF is then used to derive thefirst and second moments of these variables. These moments in turn completely characterize the tracking performance of the ∈-NLMS algorithm in explicit closed form expressions.Consequently, new explicit closed-form expressions for the steady state tracking excess mean square error and optimum step size are derived. The simulation results of the trackingbehavior of the filter match the expressions obtained theoretically for various degrees of input correlation and for various values of ∈.",Gaussian processes;correlation methods;higher order statistics;least mean squares methods;random processes;target tracking;∈-NLMS algorithm;∈-normalized least mean squarealgorithm;CDF;circular complex correlated gaussian input;cumulative distribution function;exact tracking analysis;random variable;steady state tracking;Gold;Variable speeddrives;Adaptive algorithms;indefinite quadratic forms;tracking performance,10.1109/ISSPIT.2010.5711782,2162-7843,Jan,Published,2010-01-01 00:00:00,,,,,
6638540,M. Masood and T. Y. Al-Naffouri,"2013 IEEE International Conference on Acoustics, Speech and Signal Processing",Support agnostic Bayesian matching pursuit for block sparse signals,2013,,,4643-4647,"A fast matching pursuit method using a Bayesian approach is introduced for block-sparse signal recovery. This method performs Bayesian estimates of block-sparse signals evenwhen the distribution of active blocks is non-Gaussian or unknown. It is agnostic to the distribution of active blocks in the signal and utilizes a priori statistics of additive noiseand the sparsity rate of the signal, which are shown to be easily estimated from data and no user intervention is required. The method requires a priori knowledge of block partitionand utilizes a greedy approach and order-recursive updates of its metrics to find the most dominant sparse supports to determine the approximate minimum mean square error (MMSE)estimate of the block-sparse signal. Simulation results demonstrate the power and robustness of our proposed estimator.",Bayes methods;compressed sensing;iterative methods;least mean squares methods;time-frequency analysis;Bayesian estimation;MMSE estimation;additive noise;agnostic Bayesianmatching pursuit;block partition;block sparse signal recovery;fast matching pursuit method;greedy approach;minimum mean square error estimation;order recursive update;Bayesmethods;Clustering algorithms;Greedy algorithms;Matching pursuit algorithms;Noise;Robustness;Vectors;Bayesian matching pursuit;Block sparse signals;SABMP;compressed sensing;sparsesignal recovery,10.1109/ICASSP.2013.6638540,1520-6149,Jan,Published,2013-01-01 00:00:00,,,,,
7536773,K. Elkhalil and M. Eltayeb and A. Kammoun and T. Y. Al-Naffouri and H. R. Bahrami,2016 IEEE 17th International Workshop on Signal Processing Advances in Wireless Communications (SPAWC),Block compressed sensing for feedback reduction in relay-aided multiuser full duplex networks,2016,,,1-6,"Opportunistic user selection is a simple technique that exploits the spatial diversity in multiuser relay-aided networks. Nonetheless, channel state information (CSI) fromall users (and cooperating relays) is generally required at a central node in order to make selection decisions. Practically, CSI acquisition generates a great deal of feedbackoverhead that could result in significant transmission delays. In addition to this, the presence of a full-duplex cooperating relay corrupts the fed back CSI by additive noise and therelay's loop (or self) interference. This could lead to transmission outages if user selection is based on inaccurate feedback information. In this paper, we propose an opportunisticfull-duplex feedback algorithm that tackles the above challenges. We cast the problem of joint user signal-to-noise ratio (SNR) and the relay loop interference estimation at thebase-station as a block sparse signal recovery problem in compressive sensing (CS). Using existing CS block recovery algorithms, the identity of the strong users is obtained and theircorresponding SNRs are estimated. Numerical results show that the proposed technique drastically reduces the feedback overhead and achieves a rate close to that obtained by techniquesthat require dedicated error-free feedback from all users. Numerical results also show that there is a trade-off between the feedback interference and load, and for short coherenceintervals, full-duplex feedback achieves higher throughput when compared to interference-free (half-duplex) feedback.",compressed sensing;relay networks (telecommunication);CS block recovery algorithm;CSI;SNR;additive noise;base-station;block compressed sensing;block sparse signalrecovery;channel state information;coherence interval;error-free feedback;feedback overhead;feedback reduction;full-duplex cooperating relay;full-duplex feedbackalgorithm;interference-free feedback;opportunistic user selection;relay loop interference estimation;relay-aided multiuser full duplex network;signal-to-noise ratio;spatialdiversity;transmission outages;Additive noise;Downlink;Estimation;Fading channels;Interference;Relays;Signal to noise ratio;Feedback;compressive sensing;decode-and-forward;full-duplexrelaying;scheduling,10.1109/SPAWC.2016.7536773,,Jan,Published,2016-01-01 00:00:00,,,,,
5201243,T. Y. Al-Naffouri,2009 16th International Conference on Digital Signal Processing,Frequency domain estimation of time varying channels in OFDMA systems: An EM approach,2009,,,1-6,"OFDM modulation combines advantages of high achievable data rates and relatively easy implementation. However, for proper recovery of input, the OFDM receiver needs accuratechannel information. Most algorithms proposed in literature perform channel estimation in time domain which increases computational complexity in multi-access situations where the useris only interested in part of the spectrum. In this paper, we propose a frequency domain algorithm for channel estimation in OFDMA systems. The algorithm performs eigenvaluedecomposition of channel autocorrelation matrix and approximates channel frequency response seen by each user using the first few dominant eigenvectors. In a time variant environment,we derive a state space model for the evolution of the eigenmodes that help us to track them. This is done using a forward backward Kalman filter. The performance of the algorithm isfurther improved by employing a data-aided approach (based on expectation maximization).",Kalman filters;OFDM modulation;channel estimation;computational complexity;eigenvalues and eigenfunctions;expectation-maximisation algorithm;frequency division multipleaccess;frequency response;matrix algebra;time-varying channels;EM approach;OFDM modulation;OFDMA systems;channel autocorrelation matrix;channel estimation;channel frequencyresponse;computational complexity;data-aided approach;eigenvalue decomposition;expectation maximization;forward backward Kalman filter;frequency domain estimation;multi-accesssituations;time varying channels;Autocorrelation;Channel estimation;Computational complexity;Eigenvalues and eigenfunctions;Frequency domain analysis;Frequency estimation;Frequencyresponse;Matrix decomposition;OFDM modulation;Time varying systems;Channel estimation;Kalman filtering;OFDMA;iterative methods;reduced order systems,10.1109/ICDSP.2009.5201243,1546-1874,Jan,Published,2009-01-01 00:00:00,,,,,
